chr1	5592487	5592509
chr1	9736143	9736165
chr1	10398345	10398376
chr1	20796856	20796877
chr1	24788654	24788675
chr1	34934325	34934351
chr1	37465745	37465766
chr1	37668892	37668917
chr1	37681018	37681039
chr1	37947426	37947447
chr1	38043310	38043331
chr1	40543816	40543841
chr1	40543816	40543841
chr1	40543816	40543841
chr1	45451248	45451270
chr1	46239235	46239256
chr1	52289526	52289555
chr1	52289526	52289555
chr1	52289757	52289778
chr1	52289757	52289778
chr1	52707087	52707109
chr1	52707087	52707109
chr1	54307624	54307645
chr1	55135492	55135513
chr1	55770318	55770340
chr1	58716147	58716168
chr1	60504988	60505025
chr1	63721419	63721447
chr1	64841696	64841717
chr1	66848018	66848043
chr1	66848018	66848043
chr1	66848690	66848731
chr1	66848690	66848731
chr1	67273713	67273735
chr1	75234089	75234112
chr1	75234089	75234112
chr1	75234089	75234112
chr1	75234089	75234112
chr1	75234089	75234112
chr1	75305910	75305931
chr1	75305910	75305931
chr1	78703332	78703355
chr1	78703332	78703355
chr1	78703332	78703355
chr1	82287449	82287481
chr1	82732018	82732039
chr1	82891726	82891748
chr1	89377737	89377768
chr1	89377737	89377768
chr1	89688804	89688832
chr1	93001692	93001714
chr1	93001692	93001714
chr1	93001692	93001714
chr1	93317173	93317194
chr1	94998420	94998441
chr1	94998420	94998441
chr1	95310110	95310136
chr1	95501947	95501980
chr1	102280097	102280118
chr1	108621252	108621273
chr1	109444088	109444109
chr1	109444088	109444109
chr1	120475440	120475471
chr1	120475440	120475471
chr1	120475440	120475471
chr1	133666464	133666485
chr1	133964595	133964617
chr1	133964595	133964617
chr1	134425504	134425526
chr1	135972509	135972531
chr1	136225311	136225332
chr1	136307763	136307795
chr1	137057320	137057346
chr1	140724515	140724536
chr1	140724515	140724536
chr1	152547625	152547646
chr1	154365283	154365304
chr1	154622520	154622541
chr1	157630530	157630551
chr1	157630530	157630551
chr1	157909170	157909191
chr1	158579392	158579414
chr1	158579392	158579414
chr1	161825922	161825943
chr1	162967538	162967565
chr1	164528539	164528561
chr1	167167043	167167075
chr1	167703989	167704013
chr1	169565894	169565916
chr1	169565894	169565916
chr1	172847989	172848013
chr1	172847989	172848013
chr1	172847989	172848013
chr1	172896780	172896801
chr1	172896780	172896801
chr1	172984273	172984294
chr1	173393587	173393608
chr1	174221389	174221436
chr1	174426996	174427017
chr1	174426996	174427017
chr1	176538649	176538682
chr1	178774972	178775001
chr1	180267374	180267409
chr1	182259849	182259870
chr1	182682797	182682830
chr1	183283637	183283669
chr1	183283637	183283669
chr1	183283637	183283669
chr1	183339841	183339862
chr1	187221103	187221126
chr1	192987355	192987376
chr1	193605449	193605470
chr1	193605449	193605470
chr2	3355206	3355227
chr2	3355206	3355227
chr2	3355206	3355227
chr2	3392031	3392063
chr2	3392031	3392063
chr2	4952450	4952473
chr2	5881996	5882017
chr2	6021578	6021600
chr2	6021578	6021600
chr2	10013447	10013468
chr2	10013596	10013617
chr2	14917619	14917641
chr2	23047980	23048006
chr2	24462184	24462205
chr2	24462184	24462205
chr2	24790613	24790644
chr2	24790613	24790644
chr2	24790613	24790644
chr2	24917255	24917276
chr2	24917255	24917276
chr2	24917255	24917276
chr2	25151313	25151335
chr2	25430279	25430302
chr2	25477260	25477291
chr2	26076188	26076210
chr2	26488229	26488250
chr2	26748161	26748183
chr2	28305817	28305839
chr2	28542536	28542564
chr2	29866468	29866489
chr2	29876027	29876053
chr2	29886015	29886036
chr2	30117840	30117861
chr2	30680173	30680211
chr2	31545208	31545232
chr2	31647819	31647840
chr2	31647819	31647840
chr2	32113887	32113909
chr2	32171358	32171380
chr2	32453234	32453255
chr2	32601472	32601493
chr2	37330814	37330835
chr2	37330814	37330835
chr2	49585814	49585835
chr2	52254401	52254433
chr2	52255941	52255970
chr2	62510322	62510354
chr2	67348227	67348248
chr2	67348227	67348248
chr2	69286235	69286267
chr2	69704562	69704584
chr2	69704562	69704584
chr2	70803455	70803486
chr2	70803455	70803486
chr2	71100770	71100796
chr2	71369140	71369161
chr2	76549129	76549160
chr2	76549129	76549160
chr2	79295067	79295106
chr2	84910153	84910174
chr2	84978817	84978838
chr2	88634638	88634659
chr2	88704861	88704882
chr2	90955767	90955790
chr2	91017000	91017021
chr2	91118585	91118607
chr2	102143406	102143435
chr2	102578019	102578040
chr2	102578019	102578040
chr2	102578019	102578040
chr2	109128085	109128116
chr2	109129840	109129861
chr2	110132588	110132609
chr2	111319708	111319729
chr2	118355651	118355672
chr2	120563968	120563990
chr2	120563968	120563990
chr2	120563968	120563990
chr2	120751722	120751744
chr2	120789241	120789264
chr2	121126982	121127003
chr2	121283727	121283748
chr2	124962917	124962938
chr2	126148670	126148700
chr2	127064259	127064288
chr2	130266022	130266043
chr2	130402372	130402399
chr2	130406920	130406947
chr2	131830163	131830190
chr2	135120650	135120671
chr2	135120650	135120671
chr2	135190637	135190658
chr2	135190637	135190658
chr2	136581893	136581919
chr2	140246707	140246730
chr2	143858837	143858867
chr2	143858837	143858867
chr2	144339210	144339231
chr2	148520740	148520767
chr2	150095794	150095815
chr2	150297133	150297154
chr2	150770314	150770337
chr2	151969325	151969355
chr2	152265444	152265465
chr2	152266821	152266842
chr2	153825945	153825979
chr2	155332216	155332240
chr2	155413244	155413266
chr2	155479365	155479387
chr2	155479365	155479387
chr2	155641923	155641962
chr2	155898665	155898686
chr2	155898665	155898686
chr2	156817759	156817786
chr2	156817759	156817786
chr2	156924921	156924942
chr2	156924921	156924942
chr2	160543124	160543148
chr2	164821699	164821727
chr2	164826120	164826147
chr2	164828276	164828307
chr2	165114891	165114913
chr2	165114891	165114913
chr2	165908201	165908222
chr2	165958075	165958097
chr2	167804189	167804220
chr2	167924030	167924060
chr2	168460089	168460110
chr2	168479710	168479733
chr2	179834606	179834629
chr2	181099795	181099823
chr2	181237596	181237630
chr3	5414175	5414196
chr3	8664460	8664489
chr3	16116873	16116894
chr3	16116873	16116894
chr3	16116873	16116894
chr3	25335245	25335275
chr3	25335245	25335275
chr3	27238132	27238155
chr3	27519567	27519589
chr3	31018711	31018734
chr3	31018711	31018734
chr3	31062706	31062729
chr3	33706640	33706661
chr3	36886486	36886514
chr3	37538871	37538892
chr3	40506238	40506260
chr3	40618948	40618981
chr3	54701403	54701424
chr3	58649119	58649142
chr3	58649119	58649142
chr3	58649119	58649142
chr3	60808045	60808066
chr3	64063385	64063409
chr3	78887518	78887540
chr3	84769463	84769485
chr3	85888945	85888966
chr3	87339521	87339552
