chr1	3396571	3396634
chr1	3400114	3400180
chr1	6752425	6752514
chr1	7150185	7150238
chr1	8606153	8606243
chr1	8759629	8759680
chr1	8923226	8923292
chr1	8972810	8972898
chr1	9932550	9932625
chr1	13299987	13300073
chr1	13321210	13321303
chr1	13353164	13353254
chr1	15477446	15477523
chr1	15534835	15534914
chr1	16582188	16582252
chr1	16633481	16633576
chr1	17061578	17061631
chr1	17147917	17147971
chr1	21669929	21670000
chr1	21716284	21716345
chr1	21725132	21725183
chr1	21891996	21892047
chr1	21906786	21906842
chr1	21908536	21908587
chr1	22313347	22313412
chr1	22327230	22327299
chr1	22493719	22493783
chr1	22500243	22500309
chr1	22559919	22559978
chr1	22673177	22673234
chr1	22713025	22713095
chr1	22737304	22737393
chr1	22746694	22746747
chr1	22749368	22749425
chr1	22754186	22754247
chr1	22787246	22787312
chr1	22787365	22787420
chr1	22789322	22789384
chr1	24817433	24817487
chr1	25193903	25193985
chr1	25305671	25305744
chr1	25395374	25395425
chr1	25401532	25401593
chr1	25467541	25467595
chr1	25664016	25664088
chr1	25677324	25677375
chr1	25693945	25693999
chr1	25759768	25759825
chr1	25760599	25760665
chr1	25819391	25819444
chr1	25837381	25837435
chr1	25853731	25853814
chr1	25880124	25880215
chr1	30903852	30903941
chr1	33639615	33639683
chr1	34086156	34086232
chr1	34103610	34103666
chr1	34116468	34116546
chr1	34889809	34889874
chr1	36221454	36221520
chr1	36913276	36913363
chr1	37767852	37767902
chr1	37899933	37900024
chr1	37919896	37919954
chr1	38420079	38420152
chr1	38566070	38566134
chr1	39254970	39255029
chr1	39370704	39370760
chr1	39529058	39529114
chr1	40075641	40075708
chr1	40295369	40295446
chr1	43109315	43109369
chr1	51039220	51039275
chr1	51107665	51107759
chr1	54032806	54032874
chr1	54147723	54147779
chr1	54152644	54152710
chr1	54246368	54246424
chr1	54920755	54920822
chr1	55635659	55635724
chr1	58645912	58645977
chr1	58984355	58984412
chr1	59761636	59761714
chr1	59845203	59845262
chr1	59850709	59850778
chr1	59868648	59868704
chr1	64124456	64124530
chr1	66249821	66249874
chr1	66277112	66277171
chr1	66460024	66460100
chr1	66460230	66460297
chr1	68696111	68696183
chr1	68759819	68759888
chr1	68967773	68967841
chr1	68997982	68998036
chr1	69003748	69003810
chr1	69056492	69056549
chr1	69119211	69119269
chr1	69150165	69150258
chr1	69724135	69724188
chr1	70897179	70897237
chr1	70898918	70898974
chr1	72234402	72234472
chr1	77406702	77406768
chr1	78454789	78454843
chr1	80317235	80317295
chr1	80616853	80616916
chr1	80693546	80693621
chr1	80707370	80707426
chr1	82321654	82321729
chr1	87699017	87699091
chr1	87986705	87986799
chr1	88247743	88247815
chr1	88252835	88252903
chr1	88604812	88604862
chr1	89255238	89255315
chr1	89751562	89751620
chr1	91385334	91385385
chr1	91393843	91393894
chr1	91428834	91428914
chr1	91580006	91580075
chr1	91601194	91601285
chr1	91740720	91740772
chr1	94019708	94019780
chr1	94033582	94033651
chr1	99557164	99557228
chr1	99809545	99809601
chr1	99849705	99849759
chr1	99933689	99933775
chr1	107925480	107925541
chr1	108104381	108104434
chr1	118191313	118191394
chr1	120854976	120855060
chr1	121490171	121490223
chr1	125404815	125404895
chr1	125493756	125493837
chr1	125505014	125505080
chr1	125517683	125517748
chr1	125915921	125916002
chr1	129249850	129249913
chr1	129498925	129498987
chr1	129561150	129561244
chr1	129787917	129788003
chr1	130279053	130279117
chr1	133384796	133384865
chr1	134579162	134579219
chr1	134815858	134815917
chr1	136460798	136460849
chr1	136703730	136703796
chr1	136723078	136723144
chr1	137208923	137208974
chr1	148398095	148398155
chr1	148416593	148416652
chr1	148551596	148551661
chr1	153199662	153199725
chr1	153821903	153821996
chr1	153831457	153831552
chr1	153918710	153918801
chr1	156362135	156362199
chr1	156363553	156363606
chr1	158499904	158499963
chr1	159104362	159104422
chr1	159164082	159164140
chr1	159200429	159200492
chr1	159274614	159274707
chr1	159284087	159284145
chr1	160387877	160387931
chr1	161479418	161479476
chr1	161512742	161512793
chr1	161535410	161535482
chr1	162218425	162218475
chr1	162506495	162506575
chr1	162608120	162608196
chr1	162684051	162684101
chr1	162968442	162968509
chr1	163926731	163926784
chr1	164119830	164119893
chr1	164161164	164161236
chr1	164167945	164168022
chr1	164340763	164340816
chr1	164520582	164520657
chr1	165837633	165837693
chr1	165838294	165838344
chr1	166354236	166354300
chr1	166386546	166386637
chr1	167544935	167544993
chr1	167904920	167904973
chr1	170088125	170088188
chr1	170142317	170142369
chr1	170208016	170208091
chr1	170212861	170212922
chr1	170269440	170269505
chr1	170293299	170293356
chr1	170304947	170305017
chr1	170345726	170345794
chr1	172368124	172368198
chr1	172423864	172423949
chr1	172958201	172958261
chr1	173167593	173167687
chr1	177138449	177138525
chr1	177323576	177323634
chr1	177418111	177418180
chr1	179054571	179054625
chr1	179068247	179068315
chr1	179071900	179071958
chr1	179103359	179103409
chr1	179171493	179171549
chr1	179174823	179174910
chr1	181078828	181078908
chr1	181102744	181102796
chr1	181104837	181104897
chr1	181117842	181117903
chr1	181125966	181126053
chr1	181163963	181164020
chr1	181219836	181219908
chr1	181247705	181247762
chr1	181266776	181266839
chr1	181281680	181281759
chr1	181367072	181367134
chr1	181385506	181385581
chr1	181386936	181386988
chr1	181420667	181420723
chr1	181430069	181430145
chr1	183878609	183878677
chr1	183941528	183941591
chr1	184736906	184736958
chr1	184784047	184784103
chr1	189063853	189063910
chr1	189096173	189096223
chr1	194129923	194129991
chr1	194311713	194311791
chr2	4100385	4100445
chr2	4112618	4112670
chr2	4139509	4139591
chr2	4205896	4205977
chr2	4228310	4228360
chr2	4568402	4568486
chr2	5471802	5471856
chr2	5483558	5483619
chr2	5911555	5911614
chr2	6487988	6488074
chr2	6495621	6495712
chr2	6496537	6496602
chr2	6579892	6579954
chr2	6679769	6679827
chr2	6708300	6708374
chr2	6716529	6716589
chr2	6721140	6721212
chr2	6725406	6725470
chr2	6749315	6749385
chr2	6750224	6750295
